date,away_team,home_team,market_total,commence_time,model_total,bet_side,edge_label,best_ev,odds,actual_total,away_runs,home_runs,result,profit_units
2026-07-23,TBR,TOR,8.5,2026-07-23T19:08:00Z,9.308538466663922,over,lean,0.07631526385771492,-112,4,1,3,loss,-1.0000
2026-07-24,LAA,SFG,8.5,2026-07-25T02:16:00Z,12.446921952479284,over,watch,0.5337863180899403,-110,13,6,7,win,0.9091
2026-07-25,ATH,MIN,10.0,2026-07-25T23:11:00Z,10.75282683998443,over,lean,0.06741086164103716,-112,2,0,2,loss,-1.0000
2026-07-25,ATL,BAL,9.0,2026-07-25T23:06:00Z,8.48135132732916,under,lean,0.04801855072681538,-108,5,2,3,win,0.9259
2026-07-25,CHC,PIT,7.5,2026-07-25T22:41:00Z,8.461296369150544,over,lean,0.07841407582257087,-117,11,11,0,win,0.8547
2026-07-25,CIN,STL,8.0,2026-07-25T23:16:00Z,9.511469456600901,over,watch,0.22350067674761598,-105,7,0,7,loss,-1.0000
2026-07-25,COL,MIL,9.0,2026-07-25T23:11:00Z,9.756972233446723,over,lean,0.054928469982256756,-115,13,5,8,win,0.8696
2026-07-25,HOU,CHW,8.0,2026-07-25T23:11:00Z,8.822340904993167,over,lean,0.06521982272990678,-115,5,4,1,loss,-1.0000
2026-07-25,LAD,NYM,7.0,2026-07-25T23:16:00Z,8.3939960644312,over,watch,0.13571949160701036,-119,7,4,3,push,0.0000
2026-07-25,NYY,PHI,9.0,2026-07-25T22:06:00Z,9.550594589184367,over,lean,0.04402744688565918,-110,4,3,1,loss,-1.0000
2026-07-25,SDP,MIA,8.0,2026-07-25T20:11:00Z,8.816868760180197,over,lean,0.08693506914142546,-110,9,7,2,win,0.9091
2026-07-25,SEA,TEX,7.5,2026-07-25T23:16:00Z,9.632974585262872,over,watch,0.3650425342105972,102,8,1,7,win,1.0200
2026-07-25,TOR,BOS,7.0,2026-07-25T20:11:00Z,8.095977183689945,over,watch,0.10802710040009789,-115,6,6,0,loss,-1.0000
2026-07-26,LAA,SFG,8.5,2026-07-26T20:06:00Z,7.290970184650211,under,watch,0.12795108034677938,-115,7,4,3,win,0.8696
2026-07-26,SEA,TEX,7.0,2026-07-26T18:36:00Z,8.700089592169762,over,watch,0.18010772955257837,-120,10,6,4,win,0.8333
2026-07-27,ARI,PIT,9.5,2026-07-27T22:40:00Z,10.094234457450053,over,lean,0.08577970121526302,-103,5,2,3,loss,-1.0000
2026-07-27,ATL,NYM,9.0,2026-07-27T23:10:00Z,6.447691571476972,under,watch,0.30427592643286894,-119,17,3,14,loss,-1.0000
2026-07-27,BAL,DET,8.5,2026-07-27T22:40:00Z,6.961438043639681,under,watch,0.20760151782463798,-109,13,8,5,loss,-1.0000
2026-07-27,BOS,ATH,9.5,2026-07-28T01:40:00Z,11.213285866458122,over,watch,0.20382724883439463,-115,6,4,2,loss,-1.0000
2026-07-27,CHC,STL,9.5,2026-07-28T01:30:00Z,10.853789946813928,over,watch,0.22934087175839268,100,10,7,3,win,1.0000
2026-07-27,MIL,SFG,8.5,2026-07-28T01:45:00Z,9.839805166711406,over,watch,0.14701294370243567,-115,3,0,3,loss,-1.0000
2026-07-27,NYY,CHW,8.5,2026-07-27T23:40:00Z,10.11940824106544,over,watch,0.24241164927552816,-105,14,9,5,win,0.9524
2026-07-27,PHI,MIA,7.5,2026-07-27T22:41:00Z,7.038076364355389,under,lean,0.05354266526595386,-105,15,7,8,loss,-1.0000
2026-07-27,SEA,TEX,8.0,2026-07-27T18:35:00Z,9.106047406624121,over,watch,0.11532811453413405,-114,10,3,7,win,0.8772
2026-07-27,TOR,WSN,10.0,2026-07-27T22:46:00Z,8.523494961290705,under,watch,0.1541881233051392,-118,5,3,2,win,0.8475
2026-07-28,BAL,DET,9.0,2026-07-28T22:41:00Z,7.065134359269616,under,watch,0.3410938620180075,103,14,0,14,loss,-1.0000
2026-07-28,BOS,ATH,10.0,2026-07-29T01:41:00Z,8.888655247572645,under,watch,0.1597617195651324,-105,7,3,4,win,0.9524
2026-07-28,COL,SDP,8.0,2026-07-29T01:41:00Z,9.071099183697154,over,lean,0.08291283540664507,-120,15,7,8,win,0.8333
2026-07-28,MIL,SFG,7.5,2026-07-29T01:46:00Z,7.974037590541633,over,lean,0.07023327345366903,-102,10,8,2,win,0.9804
2026-07-28,NYY,CHW,8.0,2026-07-28T23:41:00Z,9.197041288851306,over,watch,0.15771819629627126,-108,5,3,2,loss,-1.0000
2026-07-28,PHI,MIA,8.0,2026-07-28T22:41:00Z,9.30275912903376,over,watch,0.16422829645239756,-110,1,0,1,loss,-1.0000
2026-07-28,SEA,LAD,9.5,2026-07-29T02:11:00Z,7.940030973251682,under,watch,0.16535881158178944,-118,13,7,6,loss,-1.0000
2026-07-28,TOR,WSN,9.0,2026-07-28T22:46:00Z,9.30039498304972,over,lean,0.05121529841878991,100,14,6,8,win,1.0000
2026-07-29,BOS,ATH,10.5,2026-07-30T01:41:00Z,9.008086195615295,under,watch,0.25032859093567916,100,6,4,2,win,1.0000
2026-07-29,CHC,STL,8.0,2026-07-29T23:46:00Z,8.796453734547743,over,lean,0.08365163399908981,-110,5,2,3,loss,-1.0000
2026-07-29,CLE,CIN,8.5,2026-07-29T23:11:00Z,9.269882045133222,over,lean,0.0445368493532603,-118,7,6,1,loss,-1.0000
2026-07-29,KCR,MIN,9.0,2026-07-29T23:41:00Z,6.612766158058246,under,watch,0.32713882081232426,-110,4,4,0,win,0.9091
2026-07-29,SEA,LAD,9.5,2026-07-30T02:11:00Z,8.318639054332763,under,watch,0.13520836075210108,-112,6,2,4,win,0.8929
2026-07-29,TEX,TBR,7.5,2026-07-29T22:41:00Z,9.18861557357368,over,watch,0.19839679279031142,-115,3,0,3,loss,-1.0000
2026-07-30,BOS,ATH,10.5,2026-07-31T01:41:00Z,8.898649476757926,under,watch,0.21147109923035434,-110,9,5,4,win,0.9091
2026-07-30,MIA,NYM,7.0,2026-07-30T23:11:00Z,7.861437373867256,over,lean,0.07188170968061236,-115,6,2,4,loss,-1.0000
2026-07-30,PIT,CIN,9.5,2026-07-30T23:11:00Z,11.175511457072727,over,watch,0.20217919652670835,-114,5,2,3,loss,-1.0000
2026-07-30,SEA,LAD,8.5,2026-07-31T02:11:00Z,9.734870290154038,over,lean,0.09199302162914291,-124,8,2,6,loss,-1.0000
2026-07-30,TEX,TBR,7.5,2026-07-30T16:11:00Z,6.608413187934536,under,lean,0.09953421753897618,-110,5,2,3,win,0.9091
2026-07-30,WSN,ATL,10.0,2026-07-30T23:16:00Z,8.82130877629491,under,watch,0.15016176702933004,-109,9,4,5,win,0.9174
2026-07-31,ARI,CLE,8.5,2026-07-31T23:11:00Z,9.535733264883607,over,lean,0.0863923514502134,-118,5,4,1,loss,-1.0000
2026-07-31,DET,ATH,11.0,2026-08-01T01:41:00Z,9.784739015386878,under,watch,0.12733030981482263,-115,14,13,1,loss,-1.0000
2026-07-31,MIA,NYM,8.5,2026-07-31T23:11:00Z,11.016581453934839,over,watch,0.3246154234309895,-114,7,5,2,loss,-1.0000
2026-07-31,MIL,LAA,9.0,2026-08-01T01:39:00Z,9.637030423135903,over,lean,0.05845914839381816,-110,8,6,2,loss,-1.0000
2026-07-31,MIN,SEA,8.0,2026-08-01T02:11:00Z,8.463988598077293,over,lean,0.0688396047104256,-102,8,5,3,push,0.0000
2026-07-31,PIT,CIN,8.0,2026-07-31T22:11:00Z,10.385004092189977,over,watch,0.34009513127881874,-108,15,7,8,win,0.9259
2026-07-31,TEX,HOU,7.5,2026-08-01T00:16:00Z,8.547775086913433,over,watch,0.10576771623744308,-114,13,2,11,win,0.8772
2026-07-31,WSN,ATL,9.0,2026-07-31T23:16:00Z,8.328085041478204,under,lean,0.0832326849750713,-106,8,2,6,win,0.9434
2026-08-01,ARI,CLE,8.0,2026-08-01T23:16:00Z,7.4934591032286235,under,lean,0.08668561238365502,100,20,12,8,loss,-1.0000
2026-08-01,BOS,LAD,8.0,2026-08-02T01:11:00Z,7.4887765634620775,under,lean,0.05664198161016354,-106,5,3,2,win,0.9434
2026-08-01,CHW,TBR,8.0,2026-08-01T20:11:00Z,7.330607638850294,under,lean,0.04162887293146511,-115,1,0,1,win,0.8696
2026-08-01,DET,ATH,10.5,2026-08-02T01:41:00Z,11.351491075575733,over,lean,0.07050826004779465,-115,14,8,6,win,0.8696
2026-08-01,KCR,COL,11.5,2026-08-02T00:10:00Z,12.652299571018158,over,watch,0.1315352813214672,-112,18,6,12,win,0.8929
2026-08-01,MIA,NYM,9.0,2026-08-01T20:11:00Z,6.724667667723997,under,watch,0.2852189252515678,-115,8,6,2,win,0.8696
2026-08-01,MIL,LAA,8.5,2026-08-02T01:39:00Z,8.136284950261173,under,lean,0.04182803543457059,-104,4,3,1,win,0.9615
2026-08-01,NYY,CHC,6.0,2026-08-01T23:16:00Z,10.810484195547303,over,watch,0.5879828141756993,-115,7,2,5,win,0.8696
2026-08-01,PHI,BAL,8.0,2026-08-01T23:06:00Z,7.692620093579867,under,lean,0.042348021800757474,-102,5,5,0,win,0.9804
2026-08-01,PIT,CIN,8.0,2026-08-01T22:41:00Z,9.1045627584995,over,watch,0.1101816752373792,-115,5,4,1,loss,-1.0000
2026-08-01,SFG,SDP,8.5,2026-08-02T00:41:00Z,10.288033313315644,over,watch,0.26828054118344746,-105,11,5,6,win,0.9524
2026-08-01,STL,TOR,8.0,2026-08-01T19:08:00Z,9.052989156767392,over,watch,0.12530840534072585,-110,6,1,5,loss,-1.0000
2026-08-01,TEX,HOU,8.5,2026-08-01T23:11:00Z,12.611880553718994,over,watch,0.607212512952731,-102,9,4,5,win,0.9804
2026-08-02,ARI,CLE,8.0,2026-08-02T17:41:00Z,8.91068220487858,over,watch,0.12613608711873425,-105,5,0,5,loss,-1.0000
2026-08-02,CHW,TBR,7.5,2026-08-02T17:41:00Z,8.862870753732446,over,watch,0.1933535761016265,-106,10,9,1,win,0.9434
2026-08-02,DET,ATH,11.0,2026-08-02T20:06:00Z,8.361531761490703,under,watch,0.3324115231914775,-115,11,11,0,push,0.0000
2026-08-02,KCR,COL,12.0,2026-08-02T19:11:00Z,11.091120424847327,under,watch,0.12583529915288727,-105,9,1,8,win,0.9524
2026-08-02,MIN,SEA,7.0,2026-08-02T20:11:00Z,7.896368492393764,over,lean,0.06758241784231256,-117,13,6,7,win,0.8547
2026-08-02,NYY,CHC,6.5,2026-08-02T18:21:00Z,9.401393608561264,over,watch,0.3674754949703578,-115,3,2,1,loss,-1.0000
2026-08-02,PIT,CIN,8.5,2026-08-02T17:41:00Z,9.986744996583067,over,watch,0.14417553700333974,-120,12,2,10,win,0.8333
2026-08-02,SFG,SDP,8.0,2026-08-02T20:11:00Z,8.605277213148662,over,lean,0.052330349078860694,-110,9,4,5,win,0.9091
2026-08-02,STL,TOR,9.0,2026-08-02T17:38:00Z,9.257735725718005,over,lean,0.06981493540223949,105,6,5,1,loss,-1.0000
2026-08-03,LAD,CHC,8.0,2026-08-04T00:06:00Z,8.84146877099763,over,lean,0.06790629225086176,-115,15,5,10,win,0.8696
2026-08-03,PIT,MIL,8.5,2026-08-03T23:41:00Z,9.531939564918934,over,watch,0.15159741609253619,-104,7,4,3,loss,-1.0000
2026-08-03,SFG,TEX,8.0,2026-08-04T00:06:00Z,9.106912964238488,over,watch,0.12303868070580326,-112,6,5,1,loss,-1.0000
2026-08-03,TOR,HOU,9.0,2026-08-04T00:10:00Z,10.283289369491388,over,watch,0.12293723020303582,-118,4,3,1,loss,-1.0000
2026-08-03,WSN,PHI,9.0,2026-08-03T22:41:00Z,9.953347638576652,over,lean,0.0854037907568852,-115,9,3,6,push,0.0000
2026-08-04,DET,SEA,7.5,2026-08-05T01:41:00Z,6.0439282937946555,under,watch,0.21460812718279043,-105,8,8,0,loss,-1.0000
2026-08-04,LAA,BAL,9.0,2026-08-04T22:36:00Z,12.465179371968167,over,watch,0.41782935306996216,-119,4,1,3,loss,-1.0000
2026-08-04,LAD,CHC,9.0,2026-08-05T00:06:00Z,7.658787216080584,under,watch,0.1963319980662266,-105,6,1,5,win,0.9524
2026-08-04,MIA,ATL,9.0,2026-08-04T23:16:00Z,10.13187710581346,over,lean,0.09180227367270977,-120,6,2,4,loss,-1.0000
2026-08-04,MIN,KCR,9.0,2026-08-04T23:41:00Z,8.09190018895213,under,watch,0.11108002811996909,-108,10,2,8,loss,-1.0000
2026-08-04,NYM,CLE,7.5,2026-08-04T22:40:00Z,8.754515755688521,over,watch,0.19941586503240738,-102,8,6,2,win,0.9804
2026-08-04,PIT,MIL,7.5,2026-08-04T23:40:00Z,8.409293660432285,over,watch,0.1540135607321147,100,6,2,4,loss,-1.0000
2026-08-04,SFG,TEX,8.0,2026-08-05T00:06:00Z,8.53034340943787,over,lean,0.06424312766227702,-105,9,4,5,win,0.9524
2026-08-04,STL,NYY,8.0,2026-08-04T23:06:00Z,9.229274842916565,over,watch,0.10238626285283958,-121,2,0,2,loss,-1.0000
2026-08-04,TBR,COL,11.0,2026-08-05T00:41:00Z,11.765410243954994,over,lean,0.0693505092667166,-112,16,9,7,win,0.8929
2026-08-04,WSN,PHI,9.0,2026-08-04T22:40:00Z,12.041629296632305,over,watch,0.49156589732332034,101,5,0,5,loss,-1.0000
2026-08-05,ATH,CIN,9.5,2026-08-05T22:40:00Z,11.607640172549424,over,watch,0.32480065894867205,-104,5,2,3,loss,-1.0000
2026-08-05,CHW,BOS,8.5,2026-08-05T23:11:00Z,7.84766313417507,under,lean,0.07075640573913278,-108,4,0,4,win,0.9259
2026-08-05,DET,SEA,7.5,2026-08-06T01:41:00Z,8.759340976407605,over,watch,0.15901291504059634,-110,6,2,4,loss,-1.0000
2026-08-05,LAA,BAL,8.0,2026-08-05T22:36:00Z,8.612384765497257,over,lean,0.07882665114092169,-105,7,2,5,loss,-1.0000
2026-08-05,LAD,CHC,10.0,2026-08-05T18:21:00Z,8.800407518765624,under,watch,0.12570612410336413,-115,13,6,7,loss,-1.0000
2026-08-05,MIN,KCR,8.5,2026-08-05T23:41:00Z,10.825153961521494,over,watch,0.2688314611212119,-120,3,1,2,loss,-1.0000
2026-08-05,NYM,CLE,8.5,2026-08-05T22:40:00Z,7.447676346109694,under,lean,0.07326779475464029,-122,11,6,5,loss,-1.0000
2026-08-05,PIT,MIL,7.0,2026-08-05T23:40:00Z,7.778854250555475,over,lean,0.06828073917061528,-113,6,2,4,loss,-1.0000
2026-08-05,SDP,ARI,8.5,2026-08-06T01:41:00Z,9.151104427846423,over,lean,0.061211027066938595,-110,14,4,10,win,0.9091
2026-08-05,SFG,TEX,8.5,2026-08-05T18:36:00Z,10.804587190184293,over,watch,0.348123407453619,-105,6,0,6,loss,-1.0000
2026-08-05,STL,NYY,8.5,2026-08-05T23:06:00Z,9.235004592450126,over,lean,0.09922040289496525,-105,4,3,1,loss,-1.0000
2026-08-05,TBR,COL,11.5,2026-08-05T19:11:00Z,10.987942896877005,under,lean,0.04768338516868331,-108,4,4,0,win,0.9259
2026-08-05,TOR,HOU,8.0,2026-08-05T18:10:00Z,8.98843040331745,over,watch,0.11575961765027354,-110,9,5,4,win,0.9091
2026-08-05,WSN,PHI,9.5,2026-08-05T23:05:00Z,12.299761348950856,over,watch,0.38818919440831334,-110,14,10,4,win,0.9091
2026-08-06,CHW,BOS,9.0,2026-08-06T23:11:00Z,9.644529233357124,over,lean,0.06045052759815195,-110,23,11,12,win,0.9091
2026-08-06,LAA,BAL,9.5,2026-08-06T16:36:00Z,10.263831737198476,over,lean,0.040997965969550965,-119,5,4,1,loss,-1.0000
2026-08-06,PIT,MIL,7.5,2026-08-06T18:11:00Z,8.772385959550752,over,watch,0.11557479376470381,-120,7,2,5,loss,-1.0000
2026-08-06,SDP,ARI,9.0,2026-08-07T01:41:00Z,9.834895865496227,over,watch,0.1214144525654508,-104,6,5,1,loss,-1.0000
2026-08-06,TOR,CHC,7.5,2026-08-06T18:21:00Z,8.926855317439422,over,watch,0.1615157461216512,-115,5,2,3,loss,-1.0000
2026-08-06,WSN,PHI,8.5,2026-08-06T22:06:00Z,9.423085001005354,over,lean,0.061829620322456424,-120,10,3,7,win,0.8333
2026-08-07,ATH,BOS,8.5,2026-08-07T23:11:00Z,10.440773504671968,over,watch,0.2928862346840202,-105,14,1,13,win,0.9524
2026-08-07,ATL,NYY,8.0,2026-08-08T00:31:00Z,9.220241301980941,over,watch,0.1380916180826841,-113,5,2,3,loss,-1.0000
2026-08-07,BAL,TEX,7.5,2026-08-08T00:16:00Z,9.244933614536107,over,watch,0.2806111770803379,-102,3,1,2,loss,-1.0000
2026-08-07,CHC,KCR,9.5,2026-08-08T00:11:00Z,7.768082360636001,under,watch,0.1747830309427667,-122,10,6,4,loss,-1.0000
2026-08-07,CLE,CHW,7.5,2026-08-07T23:41:00Z,9.32957992487668,over,watch,0.22158497030093138,-115,10,8,2,win,0.8696
2026-08-07,COL,STL,8.5,2026-08-08T00:16:00Z,3.3825723215404198,under,watch,0.7324049636136412,100,5,2,3,win,1.0000
2026-08-07,DET,SFG,8.5,2026-08-08T02:16:00Z,7.328445132964887,under,watch,0.12122480640931954,-115,7,2,5,win,0.8696
2026-08-07,HOU,SDP,8.5,2026-08-08T01:41:00Z,9.915584026653047,over,watch,0.18347423447038458,-110,9,6,3,win,0.9091
2026-08-07,LAA,MIA,8.5,2026-08-07T23:11:00Z,12.676113824722542,over,watch,0.47420767444721235,-124,7,4,3,loss,-1.0000
2026-08-07,LAD,ARI,9.0,2026-08-08T01:41:00Z,10.169165668454344,over,watch,0.19311570210649065,-101,7,3,4,loss,-1.0000
2026-08-07,MIN,MIL,8.0,2026-08-07T23:41:00Z,9.240107760834466,over,watch,0.14598547885891344,-112,14,8,6,win,0.8929
2026-08-07,NYM,PIT,8.5,2026-08-07T22:41:00Z,7.012840950511029,under,watch,0.1304339141853299,-124,10,6,4,loss,-1.0000
2026-08-07,TBR,SEA,7.0,2026-08-08T01:46:00Z,3.3192451367485134,under,watch,0.5164466178931264,-108,3,2,1,win,0.9259
2026-08-07,TOR,PHI,8.0,2026-08-07T22:41:00Z,4.519407882303835,under,watch,0.4724029195885182,-111,9,5,4,loss,-1.0000
2026-08-08,ATH,BOS,9.0,2026-08-08T20:11:00Z,9.715802396684143,over,lean,0.09258002531093745,-106,10,7,3,win,0.9434
2026-08-08,ATL,NYY,7.5,2026-08-08T19:05:00Z,8.625660719515947,over,watch,0.13047300270201423,-112,9,4,5,win,0.8929
2026-08-08,BAL,TEX,7.5,2026-08-08T23:16:00Z,9.130392929702106,over,watch,0.24814194804755796,-105,6,1,5,loss,-1.0000
2026-08-08,CHC,KCR,9.0,2026-08-08T23:10:00Z,8.402333799983792,under,lean,0.07770954398015917,-105,9,3,6,push,0.0000
2026-08-08,CIN,WSN,8.5,2026-08-08T22:46:00Z,8.079828629965247,under,lean,0.04766310791718609,-105,10,2,8,loss,-1.0000
2026-08-08,CLE,CHW,7.0,2026-08-08T23:16:00Z,8.875684868210815,over,watch,0.2425159876133669,-113,9,3,6,win,0.8850
2026-08-08,COL,STL,8.5,2026-08-08T23:16:00Z,9.977783014066743,over,watch,0.17170320886801638,-115,14,8,6,win,0.8696
2026-08-08,DET,SFG,8.0,2026-08-08T23:16:00Z,8.558803573602109,over,lean,0.04739192782336232,-110,8,8,0,push,0.0000
2026-08-08,LAA,MIA,8.0,2026-08-08T20:11:00Z,7.492011939015828,under,lean,0.06254636568188676,-105,7,0,7,win,0.9524
2026-08-08,MIN,MIL,8.0,2026-08-08T23:11:00Z,9.019523032462198,over,watch,0.11341757069649128,-112,7,3,4,loss,-1.0000
2026-08-08,NYM,PIT,9.0,2026-08-08T22:41:00Z,7.398976526505768,under,watch,0.23771962057293705,-106,9,0,9,push,0.0000
2026-08-08,TBR,SEA,7.0,2026-08-09T01:50:00Z,7.9192171090063015,over,watch,0.11643190515345969,-108,5,3,2,loss,-1.0000
2026-08-08,TOR,PHI,9.5,2026-08-08T22:06:00Z,11.159157025794421,over,watch,0.24696973987849202,-106,12,7,5,win,0.9434
2026-08-09,ATH,BOS,10.0,2026-08-09T17:35:00Z,9.38774202550269,under,lean,0.06601853541475777,-108,7,4,3,win,0.9259
2026-08-09,ATL,NYY,8.5,2026-08-09T17:35:00Z,9.380986720177377,over,watch,0.11078471129221157,-108,3,2,1,loss,-1.0000
2026-08-09,BAL,TEX,8.0,2026-08-09T18:35:00Z,9.183769116703223,over,watch,0.10902097255077092,-119,15,10,5,win,0.8403
2026-08-09,CHC,KCR,10.5,2026-08-09T18:10:00Z,8.936243943289153,under,watch,0.17669401320728495,-117,12,10,2,loss,-1.0000
2026-08-09,COL,STL,9.0,2026-08-09T18:15:00Z,10.622041654671378,over,watch,0.17642522008680106,-119,11,4,7,win,0.8403
2026-08-09,DET,SFG,7.5,2026-08-09T20:05:00Z,6.6737635379826985,under,lean,0.07375854241021074,-114,4,3,1,win,0.8772
2026-08-09,HOU,SDP,9.0,2026-08-10T00:20:00Z,9.712921728520636,over,lean,0.05975524998630144,-113,9,2,7,push,0.0000
2026-08-09,LAA,MIA,8.5,2026-08-09T17:40:00Z,10.22474349960511,over,watch,0.25865909263157394,-106,15,3,12,win,0.9434
2026-08-09,MIN,MIL,7.0,2026-08-09T18:10:00Z,9.658497071898156,over,watch,0.3158762430028732,-121,7,3,4,push,0.0000
2026-08-09,TBR,SEA,7.5,2026-08-09T20:11:00Z,8.231877121866193,over,watch,0.13898594958561827,102,5,4,1,loss,-1.0000
2026-08-09,TOR,PHI,8.5,2026-08-09T17:36:00Z,10.042919825167234,over,watch,0.22961679374890887,-106,13,6,7,win,0.9434
2026-08-10,BAL,MIN,8.5,2026-08-10T23:40:00Z,11.304004222926158,over,watch,0.4300334372540884,-105,14,5,9,win,0.9524
2026-08-10,BOS,TOR,8.0,2026-08-10T23:07:00Z,11.13381538598103,over,watch,0.41899344291838325,-114,3,1,2,loss,-1.0000
2026-08-10,COL,ARI,8.5,2026-08-11T01:40:00Z,7.469677226136875,under,watch,0.1520978233777508,-105,9,0,9,loss,-1.0000
2026-08-10,HOU,SFG,8.5,2026-08-11T01:46:00Z,6.712946417855282,under,watch,0.20753289382578277,-118,9,6,3,loss,-1.0000
2026-08-10,KCR,LAD,7.5,2026-08-11T02:10:00Z,6.944214513051877,under,lean,0.04794503028501662,-110,11,5,6,loss,-1.0000
2026-08-10,MIL,SDP,7.5,2026-08-11T01:41:00Z,6.776640222433517,under,lean,0.05361885912367059,-115,5,2,3,win,0.8696
2026-08-10,PHI,STL,9.0,2026-08-10T23:46:00Z,8.354153634564376,under,lean,0.04097625847318742,-115,11,6,5,loss,-1.0000
2026-08-10,TBR,ATH,10.0,2026-08-11T01:41:00Z,11.211169580661018,over,watch,0.15608262971610665,-110,16,10,6,win,0.9091
2026-08-10,TEX,LAA,7.5,2026-08-11T01:38:00Z,8.66287816375606,over,watch,0.1384623340289206,-112,5,4,1,loss,-1.0000
2026-08-11,BAL,MIN,9.0,2026-08-11T23:41:00Z,8.272032798534077,under,watch,0.10665972501090537,-104,7,5,2,win,0.9615
2026-08-11,BOS,TOR,7.0,2026-08-11T23:08:00Z,8.087289628708703,over,watch,0.20856207485104084,103,8,3,5,win,1.0300
2026-08-11,CIN,CHW,7.5,2026-08-11T23:41:00Z,9.252856854748138,over,watch,0.20339871241236263,-118,9,5,4,win,0.8475
2026-08-11,CLE,DET,8.0,2026-08-11T22:41:00Z,8.511156380214766,over,lean,0.04076937105592626,-110,10,4,6,win,0.9091
2026-08-11,KCR,LAD,8.5,2026-08-12T02:11:00Z,8.99322202361149,over,lean,0.06626471740898943,-104,9,4,5,win,0.9615
2026-08-11,NYM,ATL,7.5,2026-08-11T23:45:00Z,8.633944324525416,over,watch,0.2646424246111527,111,4,0,4,loss,-1.0000
2026-08-11,PHI,STL,7.5,2026-08-11T23:46:00Z,7.138816606421424,under,lean,0.05354011161162209,-102,2,0,2,win,0.9804
2026-08-11,PIT,MIA,7.0,2026-08-11T22:41:00Z,8.177588216243924,over,watch,0.12753062141756377,-115,2,0,2,loss,-1.0000
2026-08-11,SEA,NYY,8.0,2026-08-11T23:06:00Z,9.264659038541872,over,watch,0.16555642116385627,-110,5,1,4,loss,-1.0000
2026-08-11,TBR,ATH,10.5,2026-08-12T01:41:00Z,7.967908372406656,under,watch,0.31702898892321074,-118,16,12,4,loss,-1.0000
2026-08-11,TEX,LAA,9.0,2026-08-12T01:39:00Z,6.155045320819742,under,watch,0.40521430244631573,-110,5,2,3,win,0.9091
2026-08-12,BOS,TOR,7.0,2026-08-12T23:07:00Z,7.774158490828032,over,lean,0.04210644538630959,-120,10,4,6,win,0.8333
2026-08-12,CIN,CHW,8.5,2026-08-12T23:40:00Z,10.028680128095482,over,watch,0.14796283963927848,-123,5,0,5,loss,-1.0000
2026-08-12,COL,ARI,9.0,2026-08-12T19:40:00Z,9.841180038127852,over,lean,0.060956156341368306,-118,10,6,4,win,0.8475
2026-08-12,HOU,SFG,8.5,2026-08-12T19:46:00Z,7.968789598723527,under,lean,0.04440851091423359,-110,3,2,1,win,0.9091
2026-08-12,KCR,LAD,9.0,2026-08-13T02:10:00Z,8.361868268663004,under,lean,0.05333737396530647,-112,6,2,4,win,0.8929
2026-08-12,PHI,STL,8.0,2026-08-12T18:15:00Z,7.168280354839315,under,lean,0.06358086440606714,-117,8,1,7,push,0.0000
2026-08-12,PIT,MIA,8.5,2026-08-12T22:41:00Z,8.030052078603505,under,lean,0.0478913793775082,-107,10,2,8,loss,-1.0000
2026-08-12,TBR,ATH,9.5,2026-08-12T19:06:00Z,9.915129792667663,over,lean,0.048073063551227646,-105,12,8,4,win,0.9524
2026-08-12,TEX,LAA,9.0,2026-08-13T02:11:00Z,9.684772169590827,over,watch,0.11017283096306896,-102,7,2,5,loss,-1.0000
2026-08-13,BOS,TOR,7.5,2026-08-13T19:08:00Z,8.632394235948155,over,watch,0.10710507757328602,-118,7,7,0,loss,-1.0000
2026-08-13,CIN,CHW,8.5,2026-08-13T17:11:00Z,9.009386359443063,over,lean,0.09005218291883965,100,17,9,8,win,1.0000
2026-08-13,MIL,LAD,8.0,2026-08-14T02:10:00Z,8.846143482372716,over,lean,0.08747223203922849,-112,9,5,4,win,0.8929
2026-08-13,SEA,NYY,7.5,2026-08-13T17:36:00Z,8.914000648826226,over,watch,0.18979582086391056,-110,1,1,0,loss,-1.0000
2026-08-13,TEX,LAA,7.5,2026-08-14T02:08:00Z,8.393500861116136,over,watch,0.14591642309893538,-102,7,0,7,loss,-1.0000
2026-08-14,ARI,ATL,8.0,2026-08-14T23:16:00Z,9.194695932044217,over,watch,0.1543796092330485,-110,2,2,0,loss,-1.0000
2026-08-14,BOS,PIT,8.0,2026-08-14T22:41:00Z,7.351129266564351,under,lean,0.0461642443047241,-114,12,4,8,loss,-1.0000
2026-08-14,CHW,DET,8.5,2026-08-14T22:41:00Z,9.340401072191357,over,watch,0.12075149301121102,-105,14,9,5,win,0.9524
2026-08-14,COL,SFG,7.5,2026-08-15T02:16:00Z,10.414305547198984,over,watch,0.4405078547058432,-106,7,5,2,loss,-1.0000
2026-08-14,KCR,LAA,8.5,2026-08-15T01:39:00Z,7.650566996712266,under,watch,0.11712051632335219,-106,13,7,6,loss,-1.0000
2026-08-14,MIA,CIN,8.0,2026-08-14T22:11:00Z,9.956201744422671,over,watch,0.30428486640417995,-105,1,0,1,loss,-1.0000
2026-08-14,MIL,LAD,7.5,2026-08-15T02:11:00Z,9.664827032096282,over,watch,0.26484761915998734,-118,4,1,3,loss,-1.0000
2026-08-14,SDP,CLE,7.0,2026-08-14T23:11:00Z,7.941529768267362,over,watch,0.12249166481890827,-108,12,7,5,win,0.9259
